time,x,y,yaw,linx,liny,angz
"(1773399560, 351836491)",5.1183064664676925,4.374991144276979,-3.1406642867086427,0.0,0.0,0.0
"(1773399560, 352957338)",5.1183064664676925,4.374991144276979,-3.1406700074958005,0.0,0.0,0.0
"(1773399560, 355347016)",5.1183064664676925,4.374991144276979,-3.140657780030751,0.0,0.0,0.0
"(1773399560, 357170567)",5.1183064664676925,4.374991144276979,-3.140663289138474,0.0,0.0,0.0
"(1773399560, 358861896)",5.118331777143222,4.374991167694652,-3.140667252410794,0.0,0.0,0.0
"(1773399560, 359921309)",5.118306466467638,4.374991144335843,-3.1406722880137474,0.0,0.0,0.0
"(1773399560, 360935903)",5.1183317771429095,4.374991168031801,-3.140640611466524,0.0,0.0,0.0
"(1773399560, 361814883)",5.118306466467895,4.374991144063421,-3.1406795426819096,0.0,0.0,0.0
"(1773399560, 424011803)",5.1183064664681375,4.374991143807195,-3.1406656705084695,0.0,0.0,0.0
"(1773399560, 425921955)",5.1183064664681375,4.374991143807195,-3.140644814186971,0.0,0.0,0.0
"(1773399560, 427507405)",5.1183064664681375,4.374991143807195,-3.140652242954247,0.0,0.0,0.0
"(1773399560, 428964216)",5.1183064664681375,4.374991143807195,-3.1406466337220715,0.0,0.0,0.0
"(1773399560, 429540278)",5.1183064664681375,4.374991143807195,-3.140693281239664,0.0,0.0,0.0
"(1773399560, 430156302)",5.1183064664681375,4.374991143807195,-3.1406691809470155,0.0,0.0,0.0
"(1773399560, 552055443)",5.1183064664681375,4.374991143807195,-3.1406710350574665,0.0,0.0,0.0
"(1773399560, 554309552)",5.118357087818931,4.374991190928909,-3.140652539929733,0.0,0.0,0.0
"(1773399560, 595368615)",5.118306466468779,4.374991143122324,-3.1406423531743437,0.0,0.0,0.0
"(1773399561, 79703072)",5.118306466468779,4.374991143122324,-3.1406749379320624,0.0,0.0,0.0
"(1773399561, 81143744)",5.118306466468779,4.374991143122324,-3.1406640091672395,0.0,0.0,0.0
"(1773399561, 345751601)",5.118331777144001,4.374991166870181,-3.1406645966207813,0.0,0.0,0.0
"(1773399561, 347946144)",5.118306466468559,4.374991143358253,-3.140644700383718,0.0,0.0,0.0
"(1773399561, 349288502)",5.118306466468214,4.374991143733335,-3.1406743386405376,0.0,0.0,0.0
"(1773399561, 350911436)",5.118306466468214,4.374991143733335,-3.1406554864451843,0.0,0.0,0.0
"(1773399561, 351969971)",5.118306466468214,4.374991143733335,-3.140659791738444,0.0,0.0,0.0
"(1773399562, 131356998)",5.118306466468214,4.374991143733335,-3.140664334875482,0.0,0.0,0.0
"(1773399562, 132534250)",5.118306466467775,4.374991144202311,-3.1406828636472435,0.0,0.0,0.0
"(1773399562, 134009557)",5.118306466467775,4.374991144202311,-3.140652589719111,0.0,0.0,0.0
"(1773399562, 134975764)",5.118306466467775,4.374991144202311,-3.140648270972606,0.0,0.0,0.0
"(1773399562, 136056840)",5.118306466467775,4.374991144202311,-3.1406661844166317,0.0,0.0,0.0
"(1773399562, 136917638)",5.118306466467775,4.374991144202311,-3.1406644568787394,0.0,0.0,0.0
"(1773399562, 138291419)",5.118306466467775,4.374991144202311,-3.1406543044003863,0.0,0.0,0.0
"(1773399562, 139053152)",5.118306466467775,4.374991144202311,-3.140664366838764,0.0,0.0,0.0
"(1773399562, 139586751)",5.118306466467775,4.374991144202311,-3.140652649956764,0.0,0.0,0.0
"(1773399562, 140119888)",5.118306466467775,4.374991144202311,-3.1406580283737364,0.0,0.0,0.0
"(1773399562, 140919785)",5.118306466467775,4.374991144202311,-3.140646166547385,0.0,0.0,0.0
"(1773399562, 181311882)",5.118331777142867,4.3749911680894105,-3.140651629329086,0.0,0.0,0.0
"(1773399562, 192729357)",5.11830646646772,4.374991144260581,-3.1406507709552622,0.0,0.0,0.0
"(1773399562, 653379317)",5.11830646646772,4.374991144260581,-3.1406618206974324,0.0,0.0,0.0
"(1773399563, 183529724)",5.118331777142799,4.374991168160701,-3.1406417743937434,0.0,0.0,0.0
"(1773399563, 185021678)",5.118306466467335,4.374991144672788,-3.140672352442352,0.0,0.0,0.0
"(1773399563, 803502813)",5.118306466467335,4.374991144672788,-3.140666624000887,0.0,0.0,0.0
"(1773399564, 256022537)",5.118306466467335,4.374991144672788,-3.1406814864030546,0.0,0.0,0.0
"(1773399564, 257642854)",5.118331777143043,4.374991167896819,-3.1406783318315954,0.0,0.0,0.0
