time,x,y,yaw,linx,liny,angz
"(1771529246, 714556487)",0.5699999176249332,4.560000096466124,-9.537494371503258e-07,0.0,0.0,0.0
"(1771529246, 774336122)",0.5699999382188633,4.560000072349664,-7.152757535960094e-07,0.0,0.0,0.0
"(1771529246, 815238859)",0.5699999382188633,4.560000072349664,-7.152248156129401e-07,0.0,0.0,0.0
"(1771529246, 873425698)",0.5699999588127934,4.560000048233204,-4.7677306994503425e-07,0.0,0.0,0.0
"(1771529246, 929835485)",0.5699999794067235,4.560000024116747,-2.3831648053359573e-07,0.0,0.0,0.0
"(1771529246, 969287182)",0.5699999794067235,4.560000024116747,-2.3832873058939177e-07,0.0,0.0,0.0
"(1771529247, 18489488)",0.5700000000006537,4.560000000000291,1.5467053917949858e-10,0.0,0.0,0.0
"(1771529247, 71955130)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529247, 116849799)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529247, 165816894)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529247, 219711589)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529247, 265254395)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529247, 321486511)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529247, 372298477)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529247, 425551475)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529247, 473977247)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529247, 520154902)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529247, 566844614)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529247, 615499043)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529247, 663442330)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529247, 720803226)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529247, 765095042)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529247, 814075519)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529247, 863676631)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529247, 915828221)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529247, 963962834)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529248, 14720039)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529248, 68158177)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529248, 117595227)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529248, 166132947)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529248, 221839880)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529248, 263798683)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529248, 312206253)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529248, 364563762)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529248, 413878392)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529248, 473803021)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529248, 520137567)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529248, 574230137)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529248, 622412791)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529248, 672656930)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529248, 726773378)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529248, 767366141)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529248, 823286493)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529248, 872719652)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529248, 929103023)",0.570000020594582,4.55999997588384,2.3862933036927255e-07,0.0,0.0,0.0
"(1771529248, 975603828)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529249, 25441594)",0.570000020594582,4.55999997588384,2.386220535128822e-07,0.0,0.0,0.0
"(1771529249, 89381613)",0.5700002883161016,4.5599996623704415,3.338536563706788e-06,0.0,0.0,0.0
"(1771529249, 135617936)",0.5700002883161016,4.5599996623704415,3.338580224902898e-06,0.0,0.0,0.0
