time,x,y,vx,vy,speed
43.950000,10.559268,15.625664,-0.034391,0.146004,0.150000
44.000000,10.557548,15.632964,-0.034391,0.146004,0.150000
44.050000,10.555829,15.640264,-0.034391,0.146004,0.150000
44.100000,10.554109,15.647565,-0.034391,0.146004,0.150000
44.150000,10.552390,15.654865,-0.034391,0.146004,0.150000
44.200000,10.550670,15.662165,-0.034391,0.146004,0.150000
44.250000,10.549014,15.669195,-0.026748,0.113559,0.116667
44.300000,10.548250,15.672440,-0.003821,0.016223,0.016667
44.308333,10.548234,15.672507,0.000000,0.000000,0.000000
44.308333,10.677993,16.498855,0.000000,0.000000,0.000000
44.358333,10.676964,16.501133,-0.041162,0.091136,0.100000
44.408333,10.674134,16.507399,-0.061742,0.136704,0.150000
44.458333,10.671047,16.514234,-0.061742,0.136704,0.150000
44.508333,10.667960,16.521069,-0.061742,0.136704,0.150000
44.558333,10.664873,16.527904,-0.061742,0.136704,0.150000
44.608333,10.661786,16.534739,-0.061742,0.136704,0.150000
44.658333,10.658698,16.541575,-0.061742,0.136704,0.150000
44.708333,10.655611,16.548410,-0.061742,0.136704,0.150000
44.758333,10.652524,16.555245,-0.061742,0.136704,0.150000
44.808333,10.649437,16.562080,-0.061742,0.136704,0.150000
44.858333,10.646350,16.568915,-0.061742,0.136704,0.150000
44.908333,10.643263,16.575751,-0.061742,0.136704,0.150000
44.958333,10.640176,16.582586,-0.061742,0.136704,0.150000
45.008333,10.637089,16.589421,-0.061742,0.136704,0.150000
45.058333,10.634002,16.596256,-0.061742,0.136704,0.150000
45.108333,10.630914,16.603091,-0.061742,0.136704,0.150000
45.158333,10.627827,16.609926,-0.061742,0.136704,0.150000
45.208333,10.624740,16.616762,-0.061742,0.136704,0.150000
45.258333,10.621653,16.623597,-0.061742,0.136704,0.150000
45.308333,10.618566,16.630432,-0.061742,0.136704,0.150000
45.358333,10.615479,16.637267,-0.061742,0.136704,0.150000
45.408333,10.612392,16.644102,-0.061742,0.136704,0.150000
45.458333,10.609305,16.650938,-0.061742,0.136704,0.150000
45.508333,10.606218,16.657773,-0.061742,0.136704,0.150000
45.558333,10.603130,16.664608,-0.061742,0.136704,0.150000
45.608333,10.600043,16.671443,-0.061742,0.136704,0.150000
45.658333,10.596956,16.678278,-0.061742,0.136704,0.150000
45.708333,10.593869,16.685113,-0.061742,0.136704,0.150000
45.758333,10.590782,16.691949,-0.061742,0.136704,0.150000
45.808333,10.587695,16.698784,-0.061742,0.136704,0.150000
45.858333,10.584608,16.705619,-0.061742,0.136704,0.150000
45.908333,10.581521,16.712454,-0.061742,0.136704,0.150000
45.958333,10.578433,16.719289,-0.061742,0.136704,0.150000
46.008333,10.575346,16.726125,-0.061742,0.136704,0.150000
46.058333,10.572259,16.732960,-0.061742,0.136704,0.150000
46.108333,10.569172,16.739795,-0.061742,0.136704,0.150000
46.158333,10.566085,16.746630,-0.061742,0.136704,0.150000
46.208333,10.562998,16.753465,-0.061742,0.136704,0.150000
46.258333,10.559911,16.760301,-0.061742,0.136704,0.150000
46.308333,10.556824,16.767136,-0.061742,0.136704,0.150000
46.358333,10.553737,16.773971,-0.061742,0.136704,0.150000
46.408333,10.550649,16.780806,-0.061742,0.136704,0.150000
46.458333,10.547562,16.787641,-0.061742,0.136704,0.150000
46.508333,10.544475,16.794476,-0.061742,0.136704,0.150000
46.558333,10.541388,16.801312,-0.061742,0.136704,0.150000
46.608333,10.538301,16.808147,-0.061742,0.136704,0.150000
46.658333,10.535214,16.814982,-0.061742,0.136704,0.150000
46.708333,10.532127,16.821817,-0.061742,0.136704,0.150000
46.758333,10.529040,16.828652,-0.061742,0.136704,0.150000
46.808333,10.525953,16.835488,-0.061742,0.136704,0.150000
46.858333,10.522865,16.842323,-0.061742,0.136704,0.150000
46.908333,10.519778,16.849158,-0.061742,0.136704,0.150000
46.958333,10.516691,16.855993,-0.061742,0.136704,0.150000
47.008333,10.513604,16.862828,-0.061742,0.136704,0.150000
47.058333,10.510517,16.869663,-0.061742,0.136704,0.150000
47.108333,10.507430,16.876499,-0.061742,0.136704,0.150000
47.158333,10.504343,16.883334,-0.061742,0.136704,0.150000
47.208333,10.501256,16.890169,-0.061742,0.136704,0.150000
47.258333,10.498169,16.897004,-0.061742,0.136704,0.150000
47.308333,10.495081,16.903839,-0.061742,0.136704,0.150000
47.358333,10.491994,16.910675,-0.061742,0.136704,0.150000
47.408333,10.488907,16.917510,-0.061742,0.136704,0.150000
47.458333,10.485820,16.924345,-0.061742,0.136704,0.150000
47.508333,10.482733,16.931180,-0.061742,0.136704,0.150000
47.558333,10.479646,16.938015,-0.061742,0.136704,0.150000
47.608333,10.476559,16.944850,-0.061742,0.136704,0.150000
47.658333,10.473586,16.951432,-0.048022,0.106325,0.116667
47.708333,10.472214,16.954470,-0.006860,0.015189,0.016667
47.716667,10.472185,16.954534,0.000000,0.000000,0.000000
47.716667,10.472185,16.954534,0.000000,0.000000,0.000000
47.766667,10.471156,16.956812,-0.041162,0.091136,0.100000
47.816667,10.468326,16.963078,-0.061742,0.136704,0.150000
47.866667,10.465239,16.969913,-0.061742,0.136704,0.150000
47.916667,10.462152,16.976748,-0.061742,0.136704,0.150000
47.966667,10.459065,16.983583,-0.061742,0.136704,0.150000
48.016667,10.455978,16.990418,-0.061742,0.136704,0.150000
48.066667,10.452891,16.997254,-0.061742,0.136704,0.150000
48.116667,10.449804,17.004089,-0.061742,0.136704,0.150000
48.166667,10.446717,17.010924,-0.061742,0.136704,0.150000
48.216667,10.443630,17.017759,-0.061742,0.136704,0.150000
48.266667,10.440542,17.024594,-0.061742,0.136704,0.150000
48.316667,10.437455,17.031429,-0.061742,0.136704,0.150000
48.366667,10.434368,17.038265,-0.061742,0.136704,0.150000
48.416667,10.431281,17.045100,-0.061742,0.136704,0.150000
48.466667,10.428194,17.051935,-0.061742,0.136704,0.150000
48.516667,10.425107,17.058770,-0.061742,0.136704,0.150000
48.566667,10.422020,17.065605,-0.061742,0.136704,0.150000
48.616667,10.418933,17.072441,-0.061742,0.136704,0.150000
48.666667,10.415846,17.079276,-0.061742,0.136704,0.150000
48.716667,10.412758,17.086111,-0.061742,0.136704,0.150000
48.766667,10.409671,17.092946,-0.061742,0.136704,0.150000
48.816667,10.406584,17.099781,-0.061742,0.136704,0.150000
48.866667,10.403497,17.106616,-0.061742,0.136704,0.150000
48.916667,10.400410,17.113452,-0.061742,0.136704,0.150000
48.966667,10.397323,17.120287,-0.061742,0.136704,0.150000
49.016667,10.394236,17.127122,-0.061742,0.136704,0.150000
49.066667,10.391149,17.133957,-0.061742,0.136704,0.150000
49.116667,10.388061,17.140792,-0.061742,0.136704,0.150000
49.166667,10.384974,17.147628,-0.061742,0.136704,0.150000
49.216667,10.381887,17.154463,-0.061742,0.136704,0.150000
49.266667,10.378800,17.161298,-0.061742,0.136704,0.150000
49.316667,10.375713,17.168133,-0.061742,0.136704,0.150000
49.366667,10.372626,17.174968,-0.061742,0.136704,0.150000
49.416667,10.369539,17.181803,-0.061742,0.136704,0.150000
49.466667,10.366452,17.188639,-0.061742,0.136704,0.150000
49.516667,10.363365,17.195474,-0.061742,0.136704,0.150000
49.566667,10.360277,17.202309,-0.061742,0.136704,0.150000
49.616667,10.357190,17.209144,-0.061742,0.136704,0.150000
49.666667,10.354103,17.215979,-0.061742,0.136704,0.150000
49.716667,10.351016,17.222815,-0.061742,0.136704,0.150000
49.766667,10.347929,17.229650,-0.061742,0.136704,0.150000
49.816667,10.344842,17.236485,-0.061742,0.136704,0.150000
49.866667,10.341755,17.243320,-0.061742,0.136704,0.150000
49.916667,10.338668,17.250155,-0.061742,0.136704,0.150000
49.966667,10.335581,17.256990,-0.061742,0.136704,0.150000
50.016667,10.332493,17.263826,-0.061742,0.136704,0.150000
50.066667,10.329406,17.270661,-0.061742,0.136704,0.150000
50.116667,10.326319,17.277496,-0.061742,0.136704,0.150000
50.166667,10.323232,17.284331,-0.061742,0.136704,0.150000
50.216667,10.320145,17.291166,-0.061742,0.136704,0.150000
50.266667,10.317058,17.298002,-0.061742,0.136704,0.150000
50.316667,10.313971,17.304837,-0.061742,0.136704,0.150000
50.366667,10.310884,17.311672,-0.061742,0.136704,0.150000
50.416667,10.307797,17.318507,-0.061742,0.136704,0.150000
50.466667,10.304709,17.325342,-0.061742,0.136704,0.150000
50.516667,10.301622,17.332178,-0.061742,0.136704,0.150000
50.566667,10.298535,17.339013,-0.061742,0.136704,0.150000
50.616667,10.295448,17.345848,-0.061742,0.136704,0.150000
50.666667,10.292361,17.352683,-0.061742,0.136704,0.150000
50.716667,10.289274,17.359518,-0.061742,0.136704,0.150000
50.766667,10.286187,17.366353,-0.061742,0.136704,0.150000
50.816667,10.283100,17.373189,-0.061742,0.136704,0.150000
50.866667,10.280013,17.380024,-0.061742,0.136704,0.150000
50.916667,10.276925,17.386859,-0.061742,0.136704,0.150000
50.966667,10.273838,17.393694,-0.061742,0.136704,0.150000
51.016667,10.270751,17.400529,-0.061742,0.136704,0.150000
51.066667,10.267778,17.407111,-0.048022,0.106325,0.116667
51.116667,10.266406,17.410149,-0.006860,0.015189,0.016667
51.125000,10.266378,17.410213,0.000000,0.000000,0.000000
51.225000,10.266378,17.410213,0.000000,0.000000,0.000000
51.325000,10.266378,17.410213,0.000000,0.000000,0.000000
51.425000,10.266378,17.410213,0.000000,0.000000,0.000000
51.525000,10.266378,17.410213,0.000000,0.000000,0.000000
51.625000,10.266378,17.410213,0.000000,0.000000,0.000000
